Id,Prediction
2986,Colision_Vehiculos
2987,Colision_Vehiculos
2988,Colision_Vehiculos
2989,Salida_Via
2990,Salida_Via
2991,Colision_Vehiculos
2992,Colision_Vehiculos
2993,Colision_Vehiculos
2994,Colision_Vehiculos
2995,Colision_Vehiculos
2996,Colision_Vehiculos
2997,Colision_Vehiculos
2998,Colision_Vehiculos
2999,Colision_Vehiculos
3000,Colision_Vehiculos
3001,Colision_Vehiculos
3002,Atropello
3003,Colision_Vehiculos
3004,Salida_Via
3005,Colision_Vehiculos
3006,Colision_Vehiculos
3007,Colision_Vehiculos
3008,Colision_Vehiculos
3009,Colision_Vehiculos
3010,Colision_Vehiculos
3011,Colision_Vehiculos
3012,Colision_Vehiculos
3013,Colision_Vehiculos
3014,Colision_Vehiculos
3015,Colision_Vehiculos
3016,Colision_Vehiculos
3017,Colision_Vehiculos
3018,Colision_Vehiculos
3019,Colision_Vehiculos
3020,Colision_Vehiculos
3021,Colision_Vehiculos
3022,Colision_Vehiculos
3023,Colision_Vehiculos
3024,Colision_Vehiculos
3025,Colision_Vehiculos
3026,Colision_Vehiculos
3027,Colision_Vehiculos
3028,Colision_Vehiculos
3029,Colision_Vehiculos
3030,Colision_Vehiculos
3031,Colision_Vehiculos
3032,Colision_Vehiculos
3033,Salida_Via
3034,Colision_Vehiculos
3035,Colision_Vehiculos
3036,Colision_Vehiculos
3037,Colision_Vehiculos
3038,Salida_Via
3039,Colision_Vehiculos
3040,Colision_Vehiculos
3041,Colision_Vehiculos
3042,Colision_Vehiculos
3043,Colision_Vehiculos
3044,Colision_Vehiculos
3045,Colision_Vehiculos
3046,Colision_Vehiculos
3047,Colision_Vehiculos
3048,Colision_Vehiculos
3049,Colision_Vehiculos
3050,Salida_Via
3051,Colision_Vehiculos
3052,Colision_Vehiculos
3053,Colision_Vehiculos
3054,Colision_Vehiculos
3055,Colision_Vehiculos
3056,Colision_Vehiculos
3057,Colision_Vehiculos
3058,Colision_Vehiculos
3059,Colision_Vehiculos
3060,Colision_Vehiculos
3061,Colision_Vehiculos
3062,Colision_Vehiculos
3063,Colision_Vehiculos
3064,Colision_Vehiculos
3065,Colision_Vehiculos
3066,Colision_Vehiculos
3067,Colision_Vehiculos
3068,Colision_Vehiculos
3069,Salida_Via
3070,Colision_Vehiculos
3071,Colision_Vehiculos
3072,Salida_Via
3073,Colision_Vehiculos
3074,Salida_Via
3075,Colision_Vehiculos
3076,Colision_Vehiculos
3077,Colision_Vehiculos
3078,Colision_Vehiculos
3079,Colision_Vehiculos
3080,Colision_Vehiculos
3081,Salida_Via
3082,Colision_Vehiculos
3083,Salida_Via
3084,Colision_Vehiculos
3085,Colision_Vehiculos
3086,Colision_Vehiculos
3087,Colision_Vehiculos
3088,Colision_Vehiculos
3089,Colision_Vehiculos
3090,Colision_Vehiculos
3091,Salida_Via
3092,Colision_Vehiculos
3093,Colision_Vehiculos
3094,Colision_Vehiculos
3095,Colision_Vehiculos
3096,Colision_Vehiculos
3097,Colision_Vehiculos
3098,Colision_Vehiculos
3099,Salida_Via
3100,Colision_Vehiculos
3101,Salida_Via
3102,Colision_Vehiculos
3103,Colision_Vehiculos
3104,Colision_Vehiculos
3105,Colision_Vehiculos
3106,Atropello
3107,Salida_Via
3108,Colision_Vehiculos
3109,Atropello
3110,Colision_Vehiculos
3111,Colision_Vehiculos
3112,Colision_Vehiculos
3113,Colision_Vehiculos
3114,Colision_Vehiculos
3115,Colision_Vehiculos
3116,Salida_Via
3117,Colision_Vehiculos
3118,Colision_Vehiculos
3119,Colision_Vehiculos
3120,Colision_Vehiculos
3121,Colision_Vehiculos
3122,Colision_Vehiculos
3123,Salida_Via
3124,Colision_Vehiculos
3125,Salida_Via
3126,Colision_Vehiculos
3127,Salida_Via
3128,Colision_Vehiculos
3129,Colision_Vehiculos
3130,Colision_Vehiculos
3131,Colision_Vehiculos
3132,Colision_Vehiculos
3133,Colision_Vehiculos
3134,Colision_Vehiculos
3135,Colision_Vehiculos
3136,Colision_Vehiculos
3137,Salida_Via
3138,Colision_Vehiculos
3139,Colision_Vehiculos
3140,Colision_Vehiculos
3141,Colision_Vehiculos
3142,Colision_Vehiculos
3143,Colision_Vehiculos
3144,Colision_Vehiculos
3145,Colision_Vehiculos
3146,Colision_Vehiculos
3147,Colision_Vehiculos
3148,Colision_Vehiculos
3149,Salida_Via
3150,Colision_Vehiculos
3151,Colision_Vehiculos
3152,Colision_Vehiculos
3153,Salida_Via
3154,Colision_Vehiculos
3155,Colision_Vehiculos
3156,Colision_Vehiculos
3157,Colision_Vehiculos
3158,Colision_Vehiculos
3159,Colision_Vehiculos
3160,Colision_Vehiculos
3161,Colision_Vehiculos
3162,Salida_Via
3163,Colision_Vehiculos
3164,Colision_Vehiculos
3165,Colision_Vehiculos
3166,Colision_Vehiculos
3167,Salida_Via
3168,Colision_Vehiculos
3169,Salida_Via
3170,Colision_Vehiculos
3171,Colision_Vehiculos
3172,Colision_Vehiculos
3173,Colision_Vehiculos
3174,Colision_Vehiculos
3175,Colision_Vehiculos
3176,Colision_Vehiculos
3177,Colision_Vehiculos
3178,Salida_Via
3179,Colision_Vehiculos
3180,Colision_Vehiculos
3181,Colision_Vehiculos
3182,Colision_Vehiculos
3183,Colision_Vehiculos
3184,Colision_Vehiculos
3185,Salida_Via
3186,Colision_Vehiculos
3187,Colision_Vehiculos
3188,Salida_Via
3189,Colision_Vehiculos
3190,Salida_Via
3191,Colision_Vehiculos
3192,Colision_Vehiculos
3193,Colision_Vehiculos
3194,Colision_Vehiculos
3195,Colision_Vehiculos
3196,Colision_Vehiculos
3197,Colision_Vehiculos
3198,Salida_Via
3199,Colision_Vehiculos
3200,Colision_Vehiculos
3201,Colision_Vehiculos
3202,Colision_Vehiculos
3203,Colision_Vehiculos
3204,Colision_Vehiculos
3205,Colision_Vehiculos
3206,Colision_Vehiculos
3207,Colision_Vehiculos
3208,Colision_Vehiculos
3209,Atropello
3210,Colision_Vehiculos
3211,Colision_Vehiculos
3212,Colision_Vehiculos
3213,Colision_Vehiculos
3214,Colision_Vehiculos
3215,Colision_Vehiculos
3216,Colision_Vehiculos
3217,Colision_Vehiculos
3218,Colision_Vehiculos
3219,Colision_Vehiculos
3220,Colision_Vehiculos
3221,Colision_Vehiculos
3222,Salida_Via
3223,Colision_Vehiculos
3224,Salida_Via
3225,Colision_Vehiculos
3226,Colision_Vehiculos
3227,Colision_Vehiculos
3228,Colision_Vehiculos
3229,Colision_Vehiculos
3230,Colision_Vehiculos
3231,Colision_Vehiculos
3232,Colision_Vehiculos
3233,Colision_Vehiculos
3234,Colision_Vehiculos
3235,Colision_Vehiculos
3236,Colision_Vehiculos
3237,Colision_Vehiculos
3238,Colision_Vehiculos
3239,Colision_Vehiculos
3240,Colision_Vehiculos
3241,Colision_Vehiculos
3242,Colision_Vehiculos
3243,Colision_Vehiculos
3244,Colision_Vehiculos
3245,Colision_Vehiculos
3246,Salida_Via
3247,Colision_Vehiculos
3248,Salida_Via
3249,Colision_Vehiculos
3250,Colision_Vehiculos
3251,Colision_Vehiculos
3252,Colision_Vehiculos
3253,Salida_Via
3254,Colision_Vehiculos
3255,Colision_Vehiculos
3256,Colision_Vehiculos
3257,Salida_Via
3258,Colision_Vehiculos
3259,Colision_Vehiculos
3260,Colision_Vehiculos
3261,Colision_Vehiculos
3262,Colision_Vehiculos
3263,Colision_Vehiculos
3264,Colision_Vehiculos
3265,Salida_Via
3266,Colision_Vehiculos
3267,Colision_Vehiculos
3268,Colision_Vehiculos
3269,Salida_Via
3270,Salida_Via
3271,Colision_Vehiculos
3272,Salida_Via
3273,Atropello
3274,Colision_Vehiculos
3275,Colision_Vehiculos
3276,Colision_Vehiculos
3277,Colision_Vehiculos
3278,Colision_Vehiculos
3279,Colision_Vehiculos
3280,Salida_Via
3281,Colision_Vehiculos
3282,Colision_Vehiculos
3283,Colision_Vehiculos
3284,Colision_Vehiculos
3285,Colision_Vehiculos
3286,Salida_Via
3287,Colision_Vehiculos
3288,Colision_Vehiculos
3289,Salida_Via
3290,Colision_Vehiculos
3291,Salida_Via
3292,Atropello
3293,Colision_Vehiculos
3294,Colision_Vehiculos
3295,Colision_Vehiculos
3296,Colision_Vehiculos
3297,Salida_Via
3298,Colision_Vehiculos
3299,Colision_Vehiculos
3300,Colision_Vehiculos
3301,Salida_Via
3302,Colision_Vehiculos
3303,Colision_Vehiculos
3304,Colision_Vehiculos
3305,Colision_Vehiculos
3306,Colision_Vehiculos
3307,Colision_Vehiculos
3308,Colision_Vehiculos
3309,Colision_Vehiculos
3310,Colision_Vehiculos
3311,Colision_Vehiculos
3312,Atropello
3313,Colision_Vehiculos
3314,Colision_Vehiculos
3315,Salida_Via
3316,Salida_Via
3317,Colision_Vehiculos
3318,Colision_Vehiculos
3319,Colision_Vehiculos
3320,Salida_Via
3321,Colision_Vehiculos
3322,Colision_Vehiculos
3323,Colision_Vehiculos
3324,Salida_Via
3325,Salida_Via
3326,Atropello
3327,Colision_Vehiculos
3328,Salida_Via
3329,Colision_Vehiculos
3330,Salida_Via
3331,Colision_Vehiculos
3332,Colision_Vehiculos
3333,Colision_Vehiculos
3334,Colision_Vehiculos
3335,Colision_Vehiculos
3336,Salida_Via
3337,Colision_Vehiculos
3338,Colision_Vehiculos
3339,Colision_Vehiculos
3340,Colision_Vehiculos
3341,Colision_Vehiculos
3342,Salida_Via
3343,Salida_Via
3344,Colision_Vehiculos
3345,Colision_Vehiculos
3346,Colision_Vehiculos
3347,Colision_Vehiculos
3348,Colision_Vehiculos
3349,Colision_Vehiculos
3350,Colision_Vehiculos
3351,Colision_Vehiculos
3352,Colision_Vehiculos
3353,Colision_Vehiculos
3354,Colision_Vehiculos
3355,Colision_Vehiculos
3356,Colision_Vehiculos
3357,Salida_Via
3358,Colision_Vehiculos
3359,Colision_Vehiculos
3360,Colision_Vehiculos
3361,Salida_Via
3362,Colision_Vehiculos
3363,Salida_Via
3364,Atropello
3365,Colision_Vehiculos
3366,Salida_Via
3367,Colision_Vehiculos
3368,Colision_Vehiculos
3369,Colision_Vehiculos
3370,Colision_Vehiculos
3371,Colision_Vehiculos
3372,Colision_Vehiculos
3373,Colision_Vehiculos
3374,Colision_Vehiculos
3375,Colision_Vehiculos
3376,Colision_Vehiculos
3377,Colision_Vehiculos
3378,Colision_Vehiculos
3379,Colision_Vehiculos
3380,Colision_Vehiculos
3381,Salida_Via
3382,Colision_Vehiculos
3383,Colision_Vehiculos
3384,Salida_Via
3385,Colision_Vehiculos
3386,Colision_Vehiculos
3387,Colision_Vehiculos
3388,Colision_Vehiculos
3389,Salida_Via
3390,Colision_Vehiculos
3391,Salida_Via
3392,Colision_Vehiculos
3393,Colision_Vehiculos
3394,Colision_Vehiculos
3395,Colision_Vehiculos
3396,Colision_Vehiculos
3397,Colision_Vehiculos
3398,Colision_Vehiculos
3399,Colision_Vehiculos
3400,Colision_Vehiculos
3401,Colision_Vehiculos
3402,Colision_Vehiculos
3403,Salida_Via
3404,Colision_Vehiculos
3405,Colision_Vehiculos
3406,Colision_Vehiculos
3407,Otro
3408,Salida_Via
3409,Colision_Vehiculos
3410,Salida_Via
3411,Colision_Vehiculos
3412,Colision_Vehiculos
3413,Colision_Vehiculos
3414,Colision_Vehiculos
3415,Colision_Vehiculos
3416,Colision_Vehiculos
3417,Colision_Vehiculos
3418,Colision_Vehiculos
3419,Colision_Vehiculos
3420,Colision_Vehiculos
3421,Colision_Vehiculos
3422,Colision_Vehiculos
3423,Salida_Via
3424,Colision_Vehiculos
3425,Colision_Vehiculos
3426,Colision_Vehiculos
3427,Colision_Vehiculos
3428,Colision_Vehiculos
3429,Salida_Via
3430,Colision_Vehiculos
3431,Colision_Vehiculos
3432,Colision_Vehiculos
3433,Colision_Vehiculos
3434,Colision_Vehiculos
3435,Colision_Vehiculos
3436,Colision_Vehiculos
3437,Colision_Vehiculos
3438,Colision_Vehiculos
3439,Colision_Vehiculos
3440,Colision_Vehiculos
3441,Colision_Vehiculos
3442,Colision_Vehiculos
3443,Colision_Vehiculos
3444,Colision_Vehiculos
3445,Salida_Via
3446,Salida_Via
3447,Colision_Vehiculos
3448,Colision_Vehiculos
3449,Salida_Via
3450,Colision_Vehiculos
3451,Colision_Vehiculos
3452,Colision_Vehiculos
3453,Salida_Via
3454,Colision_Vehiculos
3455,Salida_Via
3456,Colision_Vehiculos
3457,Colision_Vehiculos
3458,Colision_Vehiculos
3459,Colision_Vehiculos
3460,Colision_Vehiculos
3461,Colision_Vehiculos
3462,Salida_Via
3463,Colision_Vehiculos
3464,Colision_Vehiculos
3465,Colision_Vehiculos
3466,Colision_Vehiculos
3467,Colision_Vehiculos
3468,Colision_Vehiculos
3469,Colision_Vehiculos
3470,Colision_Vehiculos
3471,Salida_Via
3472,Salida_Via
3473,Colision_Vehiculos
3474,Colision_Vehiculos
3475,Salida_Via
3476,Colision_Vehiculos
3477,Colision_Vehiculos
3478,Colision_Vehiculos
3479,Colision_Vehiculos
3480,Colision_Vehiculos
3481,Colision_Vehiculos
3482,Colision_Vehiculos
3483,Colision_Vehiculos
3484,Colision_Vehiculos
3485,Colision_Vehiculos
3486,Colision_Vehiculos
3487,Salida_Via
3488,Colision_Vehiculos
3489,Colision_Vehiculos
3490,Colision_Vehiculos
3491,Colision_Vehiculos
3492,Colision_Vehiculos
3493,Colision_Vehiculos
3494,Colision_Vehiculos
3495,Colision_Vehiculos
3496,Colision_Vehiculos
3497,Colision_Vehiculos
3498,Salida_Via
3499,Salida_Via
3500,Colision_Vehiculos
3501,Salida_Via
3502,Salida_Via
3503,Atropello
3504,Atropello
3505,Colision_Vehiculos
3506,Colision_Vehiculos
3507,Colision_Vehiculos
3508,Colision_Vehiculos
3509,Colision_Vehiculos
3510,Colision_Vehiculos
3511,Colision_Vehiculos
3512,Colision_Vehiculos
3513,Colision_Vehiculos
3514,Colision_Vehiculos
3515,Colision_Vehiculos
3516,Colision_Vehiculos
3517,Colision_Vehiculos
3518,Colision_Vehiculos
3519,Colision_Vehiculos
3520,Colision_Vehiculos
3521,Colision_Vehiculos
3522,Colision_Vehiculos
3523,Salida_Via
3524,Salida_Via
3525,Colision_Vehiculos
3526,Colision_Vehiculos
3527,Colision_Vehiculos
3528,Colision_Vehiculos
3529,Colision_Vehiculos
3530,Colision_Vehiculos
3531,Colision_Vehiculos
3532,Colision_Vehiculos
3533,Colision_Vehiculos
3534,Colision_Vehiculos
3535,Colision_Vehiculos
3536,Colision_Vehiculos
3537,Colision_Vehiculos
3538,Colision_Vehiculos
3539,Colision_Vehiculos
3540,Colision_Vehiculos
3541,Salida_Via
3542,Colision_Vehiculos
3543,Salida_Via
3544,Salida_Via
3545,Salida_Via
3546,Salida_Via
3547,Salida_Via
3548,Colision_Vehiculos
3549,Salida_Via
3550,Salida_Via
3551,Salida_Via
3552,Colision_Vehiculos
3553,Colision_Vehiculos
3554,Colision_Vehiculos
3555,Salida_Via
3556,Colision_Vehiculos
3557,Colision_Vehiculos
3558,Colision_Vehiculos
3559,Colision_Vehiculos
3560,Colision_Vehiculos
3561,Salida_Via
3562,Colision_Vehiculos
3563,Colision_Vehiculos
3564,Colision_Vehiculos
3565,Colision_Vehiculos
3566,Colision_Vehiculos
3567,Colision_Vehiculos
3568,Salida_Via
3569,Colision_Vehiculos
3570,Colision_Vehiculos
3571,Colision_Vehiculos
3572,Colision_Vehiculos
3573,Colision_Vehiculos
3574,Colision_Vehiculos
3575,Colision_Vehiculos
3576,Colision_Vehiculos
3577,Colision_Vehiculos
3578,Colision_Vehiculos
3579,Colision_Vehiculos
3580,Colision_Vehiculos
3581,Colision_Vehiculos
3582,Colision_Vehiculos
3583,Colision_Vehiculos
3584,Atropello
3585,Colision_Vehiculos
3586,Colision_Vehiculos
3587,Colision_Vehiculos
3588,Salida_Via
3589,Colision_Vehiculos
3590,Atropello
3591,Colision_Vehiculos
3592,Colision_Vehiculos
3593,Colision_Vehiculos
3594,Colision_Vehiculos
3595,Salida_Via
3596,Colision_Vehiculos
3597,Colision_Vehiculos
3598,Colision_Vehiculos
3599,Salida_Via
3600,Colision_Vehiculos
3601,Salida_Via
3602,Salida_Via
3603,Colision_Vehiculos
3604,Colision_Vehiculos
3605,Colision_Vehiculos
3606,Salida_Via
3607,Colision_Vehiculos
3608,Colision_Vehiculos
3609,Colision_Vehiculos
3610,Colision_Vehiculos
3611,Colision_Vehiculos
3612,Colision_Vehiculos
3613,Colision_Vehiculos
3614,Colision_Vehiculos
3615,Colision_Vehiculos
3616,Salida_Via
3617,Colision_Vehiculos
3618,Colision_Vehiculos
3619,Colision_Vehiculos
3620,Atropello
3621,Colision_Vehiculos
3622,Colision_Vehiculos
3623,Colision_Vehiculos
3624,Colision_Vehiculos
3625,Colision_Vehiculos
3626,Colision_Vehiculos
3627,Colision_Vehiculos
3628,Colision_Vehiculos
3629,Salida_Via
3630,Colision_Vehiculos
3631,Colision_Vehiculos
3632,Colision_Vehiculos
3633,Colision_Vehiculos
3634,Colision_Vehiculos
3635,Colision_Vehiculos
3636,Colision_Vehiculos
3637,Salida_Via
3638,Colision_Vehiculos
3639,Colision_Vehiculos
3640,Colision_Vehiculos
3641,Colision_Vehiculos
3642,Colision_Vehiculos
3643,Colision_Vehiculos
3644,Colision_Vehiculos
3645,Colision_Vehiculos
3646,Salida_Via
3647,Colision_Vehiculos
3648,Colision_Vehiculos
3649,Colision_Vehiculos
3650,Salida_Via
3651,Salida_Via
3652,Colision_Vehiculos
3653,Salida_Via
3654,Colision_Vehiculos
3655,Colision_Vehiculos
3656,Colision_Vehiculos
3657,Salida_Via
3658,Salida_Via
3659,Salida_Via
3660,Colision_Vehiculos
3661,Colision_Vehiculos
3662,Colision_Vehiculos
3663,Colision_Vehiculos
3664,Colision_Vehiculos
3665,Colision_Vehiculos
3666,Colision_Vehiculos
3667,Salida_Via
3668,Salida_Via
3669,Colision_Vehiculos
3670,Colision_Vehiculos
3671,Salida_Via
3672,Colision_Vehiculos
3673,Salida_Via
3674,Colision_Vehiculos
3675,Colision_Vehiculos
3676,Colision_Vehiculos
3677,Colision_Vehiculos
3678,Colision_Vehiculos
3679,Colision_Vehiculos
3680,Colision_Vehiculos
3681,Colision_Vehiculos
3682,Colision_Vehiculos
3683,Colision_Vehiculos
3684,Colision_Vehiculos
3685,Colision_Vehiculos
3686,Colision_Vehiculos
3687,Salida_Via
3688,Colision_Vehiculos
3689,Colision_Vehiculos
3690,Colision_Vehiculos
3691,Colision_Vehiculos
3692,Colision_Vehiculos
3693,Colision_Vehiculos
3694,Colision_Vehiculos
3695,Colision_Vehiculos
3696,Colision_Vehiculos
3697,Colision_Vehiculos
3698,Colision_Vehiculos
3699,Colision_Vehiculos
3700,Salida_Via
3701,Colision_Vehiculos
3702,Colision_Vehiculos
3703,Salida_Via
3704,Colision_Vehiculos
3705,Colision_Vehiculos
3706,Colision_Vehiculos
3707,Colision_Vehiculos
3708,Colision_Vehiculos
3709,Colision_Vehiculos
3710,Salida_Via
3711,Colision_Vehiculos
3712,Colision_Vehiculos
3713,Colision_Vehiculos
3714,Colision_Vehiculos
3715,Colision_Vehiculos
3716,Colision_Vehiculos
3717,Colision_Vehiculos
3718,Colision_Vehiculos
3719,Salida_Via
3720,Colision_Vehiculos
3721,Colision_Vehiculos
3722,Colision_Vehiculos
3723,Colision_Vehiculos
3724,Colision_Vehiculos
3725,Salida_Via
3726,Colision_Vehiculos
3727,Colision_Vehiculos
3728,Colision_Vehiculos
3729,Salida_Via
3730,Colision_Vehiculos
3731,Colision_Vehiculos
3732,Salida_Via
3733,Salida_Via
3734,Salida_Via
3735,Colision_Vehiculos
3736,Colision_Vehiculos
3737,Colision_Vehiculos
3738,Colision_Vehiculos
3739,Colision_Vehiculos
3740,Colision_Vehiculos
3741,Colision_Vehiculos
3742,Colision_Vehiculos
3743,Colision_Vehiculos
3744,Atropello
3745,Salida_Via
3746,Salida_Via
3747,Colision_Vehiculos
3748,Salida_Via
3749,Colision_Vehiculos
3750,Colision_Vehiculos
3751,Colision_Vehiculos
3752,Colision_Vehiculos
3753,Colision_Vehiculos
3754,Colision_Vehiculos
3755,Colision_Vehiculos
3756,Colision_Vehiculos
3757,Colision_Vehiculos
3758,Salida_Via
3759,Colision_Vehiculos
3760,Colision_Vehiculos
3761,Colision_Vehiculos
3762,Colision_Vehiculos
3763,Colision_Vehiculos
3764,Salida_Via
3765,Colision_Vehiculos
3766,Colision_Vehiculos
3767,Salida_Via
3768,Colision_Vehiculos
3769,Colision_Vehiculos
3770,Salida_Via
3771,Colision_Vehiculos
3772,Colision_Vehiculos
3773,Colision_Vehiculos
3774,Salida_Via
3775,Colision_Vehiculos
3776,Colision_Vehiculos
3777,Colision_Vehiculos
3778,Colision_Vehiculos
3779,Colision_Vehiculos
3780,Salida_Via
3781,Salida_Via
3782,Salida_Via
3783,Salida_Via
3784,Colision_Vehiculos
3785,Colision_Vehiculos
3786,Colision_Vehiculos
3787,Colision_Vehiculos
3788,Colision_Vehiculos
3789,Salida_Via
3790,Colision_Vehiculos
3791,Atropello
3792,Colision_Vehiculos
3793,Salida_Via
3794,Colision_Vehiculos
3795,Colision_Vehiculos
3796,Colision_Vehiculos
3797,Salida_Via
3798,Atropello
3799,Colision_Vehiculos
3800,Colision_Vehiculos
3801,Atropello
3802,Colision_Vehiculos
3803,Colision_Vehiculos
3804,Colision_Vehiculos
3805,Colision_Vehiculos
3806,Colision_Vehiculos
3807,Colision_Vehiculos
3808,Salida_Via
3809,Colision_Vehiculos
3810,Colision_Vehiculos
3811,Colision_Vehiculos
3812,Colision_Vehiculos
3813,Colision_Vehiculos
3814,Colision_Vehiculos
3815,Colision_Vehiculos
3816,Colision_Vehiculos
3817,Colision_Vehiculos
3818,Colision_Vehiculos
3819,Salida_Via
3820,Colision_Vehiculos
3821,Colision_Vehiculos
3822,Colision_Vehiculos
3823,Atropello
3824,Colision_Vehiculos
3825,Colision_Vehiculos
3826,Colision_Vehiculos
3827,Atropello
3828,Salida_Via
3829,Colision_Vehiculos
3830,Colision_Vehiculos
3831,Colision_Vehiculos
3832,Colision_Vehiculos
3833,Colision_Vehiculos
3834,Colision_Vehiculos
3835,Colision_Vehiculos
3836,Salida_Via
3837,Colision_Vehiculos
3838,Colision_Vehiculos
3839,Salida_Via
3840,Colision_Vehiculos
3841,Colision_Vehiculos
3842,Salida_Via
3843,Colision_Vehiculos
3844,Colision_Vehiculos
3845,Colision_Vehiculos
3846,Colision_Vehiculos
3847,Colision_Vehiculos
3848,Colision_Vehiculos
3849,Colision_Vehiculos
3850,Colision_Vehiculos
3851,Colision_Vehiculos
3852,Colision_Vehiculos
3853,Salida_Via
3854,Colision_Vehiculos
3855,Colision_Vehiculos
3856,Colision_Vehiculos
3857,Colision_Vehiculos
3858,Colision_Vehiculos
3859,Colision_Vehiculos
3860,Colision_Vehiculos
3861,Colision_Vehiculos
3862,Colision_Vehiculos
3863,Colision_Vehiculos
3864,Salida_Via
3865,Colision_Vehiculos
3866,Colision_Vehiculos
3867,Colision_Vehiculos
3868,Colision_Vehiculos
3869,Colision_Vehiculos
3870,Colision_Vehiculos
3871,Colision_Vehiculos
3872,Salida_Via
3873,Colision_Vehiculos
3874,Colision_Vehiculos
3875,Colision_Vehiculos
3876,Salida_Via
3877,Colision_Vehiculos
3878,Salida_Via
3879,Colision_Vehiculos
3880,Colision_Vehiculos
3881,Colision_Vehiculos
3882,Colision_Vehiculos
3883,Salida_Via
3884,Colision_Vehiculos
3885,Colision_Vehiculos
3886,Colision_Vehiculos
3887,Colision_Vehiculos
3888,Colision_Vehiculos
3889,Colision_Vehiculos
3890,Colision_Vehiculos
3891,Colision_Vehiculos
3892,Colision_Vehiculos
3893,Colision_Vehiculos
3894,Colision_Vehiculos
3895,Colision_Vehiculos
3896,Salida_Via
3897,Salida_Via
3898,Colision_Vehiculos
3899,Colision_Vehiculos
3900,Colision_Vehiculos
3901,Colision_Vehiculos
3902,Colision_Vehiculos
3903,Colision_Vehiculos
3904,Colision_Vehiculos
3905,Colision_Vehiculos
3906,Colision_Vehiculos
3907,Colision_Vehiculos
3908,Atropello
3909,Colision_Vehiculos
3910,Colision_Vehiculos
3911,Colision_Vehiculos
3912,Colision_Vehiculos
3913,Colision_Vehiculos
3914,Salida_Via
3915,Colision_Vehiculos
3916,Colision_Vehiculos
3917,Colision_Vehiculos
3918,Colision_Vehiculos
3919,Atropello
3920,Colision_Vehiculos
3921,Salida_Via
3922,Salida_Via
3923,Colision_Vehiculos
3924,Salida_Via
3925,Colision_Vehiculos
3926,Colision_Vehiculos
3927,Colision_Vehiculos
3928,Colision_Vehiculos
3929,Colision_Vehiculos
3930,Colision_Vehiculos
3931,Colision_Vehiculos
3932,Colision_Vehiculos
3933,Salida_Via
3934,Atropello
3935,Colision_Vehiculos
3936,Colision_Vehiculos
3937,Colision_Vehiculos
3938,Colision_Vehiculos
3939,Salida_Via
3940,Colision_Vehiculos
3941,Colision_Vehiculos
3942,Colision_Vehiculos
3943,Salida_Via
3944,Colision_Vehiculos
3945,Colision_Vehiculos
3946,Colision_Vehiculos
3947,Colision_Vehiculos
3948,Salida_Via
3949,Colision_Vehiculos
3950,Colision_Vehiculos
3951,Colision_Vehiculos
3952,Colision_Vehiculos
3953,Colision_Vehiculos
3954,Colision_Vehiculos
3955,Colision_Vehiculos
3956,Colision_Vehiculos
3957,Colision_Vehiculos
3958,Colision_Vehiculos
3959,Colision_Vehiculos
3960,Colision_Vehiculos
3961,Colision_Vehiculos
3962,Salida_Via
3963,Colision_Vehiculos
3964,Colision_Vehiculos
3965,Colision_Vehiculos
3966,Colision_Vehiculos
3967,Colision_Vehiculos
3968,Colision_Vehiculos
3969,Colision_Vehiculos
3970,Colision_Vehiculos
3971,Salida_Via
3972,Colision_Vehiculos
3973,Colision_Vehiculos
3974,Colision_Vehiculos
3975,Salida_Via
3976,Colision_Vehiculos
3977,Colision_Vehiculos
3978,Colision_Vehiculos
3979,Colision_Vehiculos
3980,Colision_Vehiculos
3981,Salida_Via
3982,Colision_Vehiculos
3983,Colision_Vehiculos
3984,Salida_Via
3985,Colision_Vehiculos
3986,Colision_Vehiculos
3987,Salida_Via
3988,Salida_Via
3989,Colision_Vehiculos
3990,Colision_Vehiculos
3991,Colision_Vehiculos
3992,Colision_Vehiculos
3993,Colision_Vehiculos
3994,Colision_Vehiculos
3995,Colision_Vehiculos
3996,Colision_Vehiculos
3997,Atropello
3998,Colision_Vehiculos
3999,Colision_Vehiculos
4000,Colision_Vehiculos
4001,Colision_Vehiculos
4002,Salida_Via
4003,Colision_Vehiculos
4004,Colision_Vehiculos
4005,Colision_Vehiculos
4006,Salida_Via
4007,Colision_Vehiculos
4008,Atropello
4009,Colision_Vehiculos
4010,Colision_Vehiculos
4011,Colision_Vehiculos
4012,Colision_Vehiculos
4013,Colision_Vehiculos
4014,Colision_Vehiculos
4015,Colision_Vehiculos
4016,Colision_Vehiculos
4017,Atropello
4018,Colision_Vehiculos
4019,Colision_Vehiculos
4020,Colision_Vehiculos
4021,Colision_Vehiculos
4022,Salida_Via
4023,Colision_Vehiculos
4024,Colision_Vehiculos
4025,Colision_Vehiculos
4026,Colision_Vehiculos
4027,Salida_Via
4028,Colision_Vehiculos
4029,Colision_Vehiculos
4030,Salida_Via
4031,Colision_Vehiculos
4032,Salida_Via
4033,Colision_Vehiculos
4034,Colision_Vehiculos
4035,Salida_Via
4036,Colision_Vehiculos
4037,Colision_Vehiculos
4038,Colision_Vehiculos
4039,Colision_Vehiculos
4040,Colision_Vehiculos
4041,Salida_Via
4042,Salida_Via
4043,Colision_Vehiculos
4044,Colision_Vehiculos
4045,Colision_Vehiculos
4046,Atropello
4047,Colision_Vehiculos
