"","Id","Prediction"
"5599","5599","Colision_Vehiculos"
"5600","5600","Salida_Via"
"5601","5601","Colision_Vehiculos"
"5602","5602","Colision_Vehiculos"
"5603","5603","Salida_Via"
"5604","5604","Colision_Vehiculos"
"5605","5605","Colision_Vehiculos"
"5606","5606","Colision_Vehiculos"
"5607","5607","Colision_Vehiculos"
"5608","5608","Salida_Via"
"5609","5609","Colision_Vehiculos"
"5610","5610","Salida_Via"
"5611","5611","Colision_Vehiculos"
"5612","5612","Colision_Vehiculos"
"5613","5613","Colision_Vehiculos"
"5614","5614","Colision_Vehiculos"
"5615","5615","Colision_Vehiculos"
"5616","5616","Salida_Via"
"5617","5617","Colision_Vehiculos"
"5618","5618","Colision_Vehiculos"
"5619","5619","Colision_Vehiculos"
"5620","5620","Colision_Vehiculos"
"5621","5621","Colision_Vehiculos"
"5622","5622","Salida_Via"
"5623","5623","Colision_Vehiculos"
"5624","5624","Salida_Via"
"5625","5625","Salida_Via"
"5626","5626","Colision_Vehiculos"
"5627","5627","Salida_Via"
"5628","5628","Colision_Vehiculos"
"5629","5629","Colision_Vehiculos"
"5630","5630","Salida_Via"
"5631","5631","Salida_Via"
"5632","5632","Salida_Via"
"5633","5633","Colision_Vehiculos"
"5634","5634","Colision_Vehiculos"
"5635","5635","Colision_Vehiculos"
"5636","5636","Colision_Vehiculos"
"5637","5637","Colision_Vehiculos"
"5638","5638","Colision_Vehiculos"
"5639","5639","Salida_Via"
"5640","5640","Colision_Vehiculos"
"5641","5641","Colision_Vehiculos"
"5642","5642","Colision_Vehiculos"
"5643","5643","Salida_Via"
"5644","5644","Colision_Vehiculos"
"5645","5645","Salida_Via"
"5646","5646","Colision_Vehiculos"
"5647","5647","Colision_Vehiculos"
"5648","5648","Colision_Vehiculos"
"5649","5649","Salida_Via"
"5650","5650","Colision_Vehiculos"
"5651","5651","Salida_Via"
"5652","5652","Salida_Via"
"5653","5653","Salida_Via"
"5654","5654","Salida_Via"
"5655","5655","Salida_Via"
"5656","5656","Colision_Vehiculos"
"5657","5657","Salida_Via"
"5658","5658","Colision_Vehiculos"
"5659","5659","Colision_Vehiculos"
"5660","5660","Colision_Vehiculos"
"5661","5661","Salida_Via"
"5662","5662","Colision_Vehiculos"
"5663","5663","Colision_Vehiculos"
"5664","5664","Colision_Vehiculos"
"5665","5665","Colision_Vehiculos"
"5666","5666","Colision_Vehiculos"
"5667","5667","Salida_Via"
"5668","5668","Salida_Via"
"5669","5669","Colision_Vehiculos"
"5670","5670","Colision_Vehiculos"
"5671","5671","Colision_Vehiculos"
"5672","5672","Salida_Via"
"5673","5673","Colision_Vehiculos"
"5674","5674","Colision_Vehiculos"
"5675","5675","Colision_Vehiculos"
"5676","5676","Salida_Via"
"5677","5677","Colision_Vehiculos"
"5678","5678","Colision_Vehiculos"
"5679","5679","Salida_Via"
"5680","5680","Colision_Vehiculos"
"5681","5681","Colision_Vehiculos"
"5682","5682","Colision_Vehiculos"
"5683","5683","Salida_Via"
"5684","5684","Colision_Vehiculos"
"5685","5685","Salida_Via"
"5686","5686","Colision_Vehiculos"
"5687","5687","Salida_Via"
"5688","5688","Colision_Vehiculos"
"5689","5689","Colision_Vehiculos"
"5690","5690","Salida_Via"
"5691","5691","Salida_Via"
"5692","5692","Colision_Vehiculos"
"5693","5693","Colision_Vehiculos"
"5694","5694","Salida_Via"
"5695","5695","Salida_Via"
"5696","5696","Colision_Vehiculos"
"5697","5697","Colision_Vehiculos"
"5698","5698","Salida_Via"
"5699","5699","Colision_Vehiculos"
"5700","5700","Salida_Via"
"5701","5701","Colision_Vehiculos"
"5702","5702","Colision_Vehiculos"
"5703","5703","Salida_Via"
"5704","5704","Salida_Via"
"5705","5705","Salida_Via"
"5706","5706","Colision_Vehiculos"
"5707","5707","Colision_Vehiculos"
"5708","5708","Colision_Vehiculos"
"5709","5709","Colision_Vehiculos"
"5710","5710","Salida_Via"
"5711","5711","Salida_Via"
"5712","5712","Colision_Vehiculos"
"5713","5713","Colision_Vehiculos"
"5714","5714","Colision_Vehiculos"
"5715","5715","Colision_Vehiculos"
"5716","5716","Colision_Vehiculos"
"5717","5717","Colision_Vehiculos"
"5718","5718","Colision_Vehiculos"
"5719","5719","Colision_Vehiculos"
"5720","5720","Salida_Via"
"5721","5721","Salida_Via"
"5722","5722","Colision_Vehiculos"
"5723","5723","Colision_Vehiculos"
"5724","5724","Colision_Vehiculos"
"5725","5725","Salida_Via"
"5726","5726","Colision_Vehiculos"
"5727","5727","Salida_Via"
"5728","5728","Colision_Vehiculos"
"5729","5729","Colision_Vehiculos"
"5730","5730","Colision_Vehiculos"
"5731","5731","Colision_Vehiculos"
"5732","5732","Colision_Vehiculos"
"5733","5733","Colision_Vehiculos"
"5734","5734","Salida_Via"
"5735","5735","Colision_Vehiculos"
"5736","5736","Salida_Via"
"5737","5737","Salida_Via"
"5738","5738","Colision_Vehiculos"
"5739","5739","Colision_Vehiculos"
"5740","5740","Colision_Vehiculos"
"5741","5741","Salida_Via"
"5742","5742","Colision_Vehiculos"
"5743","5743","Colision_Vehiculos"
"5744","5744","Salida_Via"
"5745","5745","Colision_Vehiculos"
"5746","5746","Colision_Vehiculos"
"5747","5747","Colision_Vehiculos"
"5748","5748","Colision_Vehiculos"
"5749","5749","Colision_Vehiculos"
"5750","5750","Colision_Vehiculos"
"5751","5751","Salida_Via"
"5752","5752","Salida_Via"
"5753","5753","Colision_Vehiculos"
"5754","5754","Salida_Via"
"5755","5755","Salida_Via"
"5756","5756","Salida_Via"
"5757","5757","Colision_Vehiculos"
"5758","5758","Salida_Via"
"5759","5759","Colision_Vehiculos"
"5760","5760","Salida_Via"
"5761","5761","Colision_Vehiculos"
"5762","5762","Colision_Vehiculos"
"5763","5763","Salida_Via"
"5764","5764","Colision_Vehiculos"
"5765","5765","Salida_Via"
"5766","5766","Colision_Vehiculos"
"5767","5767","Colision_Vehiculos"
"5768","5768","Colision_Vehiculos"
"5769","5769","Colision_Vehiculos"
"5770","5770","Salida_Via"
"5771","5771","Salida_Via"
"5772","5772","Colision_Vehiculos"
"5773","5773","Salida_Via"
"5774","5774","Colision_Vehiculos"
"5775","5775","Salida_Via"
"5776","5776","Salida_Via"
"5777","5777","Colision_Vehiculos"
"5778","5778","Colision_Vehiculos"
"5779","5779","Colision_Vehiculos"
"5780","5780","Salida_Via"
"5781","5781","Colision_Vehiculos"
"5782","5782","Salida_Via"
"5783","5783","Salida_Via"
"5784","5784","Colision_Vehiculos"
"5785","5785","Colision_Vehiculos"
"5786","5786","Salida_Via"
"5787","5787","Colision_Vehiculos"
"5788","5788","Colision_Vehiculos"
"5789","5789","Colision_Vehiculos"
"5790","5790","Colision_Vehiculos"
"5791","5791","Salida_Via"
"5792","5792","Colision_Vehiculos"
"5793","5793","Colision_Vehiculos"
"5794","5794","Colision_Vehiculos"
"5795","5795","Colision_Vehiculos"
"5796","5796","Colision_Vehiculos"
"5797","5797","Colision_Vehiculos"
"5798","5798","Colision_Vehiculos"
"5799","5799","Salida_Via"
"5800","5800","Salida_Via"
"5801","5801","Salida_Via"
"5802","5802","Colision_Vehiculos"
"5803","5803","Colision_Vehiculos"
"5804","5804","Salida_Via"
"5805","5805","Colision_Vehiculos"
"5806","5806","Colision_Vehiculos"
"5807","5807","Salida_Via"
"5808","5808","Colision_Vehiculos"
"5809","5809","Colision_Vehiculos"
"5810","5810","Salida_Via"
"5811","5811","Colision_Vehiculos"
"5812","5812","Colision_Vehiculos"
"5813","5813","Colision_Vehiculos"
"5814","5814","Colision_Vehiculos"
"5815","5815","Colision_Vehiculos"
"5816","5816","Colision_Vehiculos"
"5817","5817","Colision_Vehiculos"
"5818","5818","Colision_Vehiculos"
"5819","5819","Colision_Vehiculos"
"5820","5820","Colision_Vehiculos"
"5821","5821","Colision_Vehiculos"
"5822","5822","Colision_Vehiculos"
"5823","5823","Salida_Via"
"5824","5824","Colision_Vehiculos"
"5825","5825","Colision_Vehiculos"
"5826","5826","Colision_Vehiculos"
"5827","5827","Colision_Vehiculos"
"5828","5828","Colision_Vehiculos"
"5829","5829","Salida_Via"
"5830","5830","Salida_Via"
"5831","5831","Colision_Vehiculos"
"5832","5832","Colision_Vehiculos"
"5833","5833","Salida_Via"
"5834","5834","Colision_Vehiculos"
"5835","5835","Colision_Vehiculos"
"5836","5836","Colision_Vehiculos"
"5837","5837","Colision_Vehiculos"
"5838","5838","Colision_Vehiculos"
"5839","5839","Colision_Vehiculos"
"5840","5840","Salida_Via"
"5841","5841","Colision_Vehiculos"
"5842","5842","Colision_Vehiculos"
"5843","5843","Salida_Via"
"5844","5844","Colision_Vehiculos"
"5845","5845","Colision_Vehiculos"
"5846","5846","Colision_Vehiculos"
"5847","5847","Salida_Via"
"5848","5848","Colision_Vehiculos"
"5849","5849","Salida_Via"
"5850","5850","Colision_Vehiculos"
"5851","5851","Salida_Via"
"5852","5852","Colision_Vehiculos"
"5853","5853","Salida_Via"
"5854","5854","Colision_Vehiculos"
"5855","5855","Salida_Via"
"5856","5856","Colision_Vehiculos"
"5857","5857","Colision_Vehiculos"
"5858","5858","Colision_Vehiculos"
"5859","5859","Salida_Via"
"5860","5860","Salida_Via"
"5861","5861","Colision_Vehiculos"
"5862","5862","Salida_Via"
"5863","5863","Colision_Vehiculos"
"5864","5864","Colision_Vehiculos"
"5865","5865","Colision_Vehiculos"
"5866","5866","Colision_Vehiculos"
"5867","5867","Colision_Vehiculos"
"5868","5868","Colision_Vehiculos"
"5869","5869","Salida_Via"
"5870","5870","Colision_Vehiculos"
"5871","5871","Colision_Vehiculos"
"5872","5872","Salida_Via"
"5873","5873","Salida_Via"
"5874","5874","Salida_Via"
"5875","5875","Colision_Vehiculos"
"5876","5876","Colision_Vehiculos"
"5877","5877","Colision_Vehiculos"
"5878","5878","Colision_Vehiculos"
"5879","5879","Colision_Vehiculos"
"5880","5880","Colision_Vehiculos"
"5881","5881","Salida_Via"
"5882","5882","Salida_Via"
"5883","5883","Salida_Via"
"5884","5884","Colision_Vehiculos"
"5885","5885","Salida_Via"
"5886","5886","Colision_Vehiculos"
"5887","5887","Colision_Vehiculos"
"5888","5888","Colision_Vehiculos"
"5889","5889","Colision_Vehiculos"
"5890","5890","Colision_Vehiculos"
"5891","5891","Colision_Vehiculos"
"5892","5892","Salida_Via"
"5893","5893","Colision_Vehiculos"
"5894","5894","Colision_Vehiculos"
"5895","5895","Salida_Via"
"5896","5896","Salida_Via"
"5897","5897","Colision_Vehiculos"
"5898","5898","Salida_Via"
"5899","5899","Colision_Vehiculos"
"5900","5900","Salida_Via"
"5901","5901","Salida_Via"
"5902","5902","Colision_Vehiculos"
"5903","5903","Salida_Via"
"5904","5904","Colision_Vehiculos"
"5905","5905","Salida_Via"
"5906","5906","Colision_Vehiculos"
"5907","5907","Colision_Vehiculos"
"5908","5908","Salida_Via"
"5909","5909","Salida_Via"
"5910","5910","Salida_Via"
"5911","5911","Salida_Via"
"5912","5912","Salida_Via"
"5913","5913","Colision_Vehiculos"
"5914","5914","Salida_Via"
"5915","5915","Colision_Vehiculos"
"5916","5916","Colision_Vehiculos"
"5917","5917","Colision_Vehiculos"
"5918","5918","Salida_Via"
"5919","5919","Colision_Vehiculos"
"5920","5920","Colision_Vehiculos"
"5921","5921","Colision_Vehiculos"
"5922","5922","Salida_Via"
"5923","5923","Colision_Vehiculos"
"5924","5924","Salida_Via"
"5925","5925","Colision_Vehiculos"
"5926","5926","Colision_Vehiculos"
"5927","5927","Colision_Vehiculos"
"5928","5928","Colision_Vehiculos"
"5929","5929","Colision_Vehiculos"
"5930","5930","Colision_Vehiculos"
"5931","5931","Colision_Vehiculos"
"5932","5932","Colision_Vehiculos"
"5933","5933","Colision_Vehiculos"
"5934","5934","Salida_Via"
"5935","5935","Colision_Vehiculos"
"5936","5936","Salida_Via"
"5937","5937","Colision_Vehiculos"
"5938","5938","Salida_Via"
"5939","5939","Colision_Vehiculos"
"5940","5940","Colision_Vehiculos"
"5941","5941","Colision_Vehiculos"
"5942","5942","Colision_Vehiculos"
"5943","5943","Colision_Vehiculos"
"5944","5944","Colision_Vehiculos"
"5945","5945","Colision_Vehiculos"
"5946","5946","Colision_Vehiculos"
"5947","5947","Salida_Via"
"5948","5948","Colision_Vehiculos"
"5949","5949","Salida_Via"
"5950","5950","Colision_Vehiculos"
"5951","5951","Colision_Vehiculos"
"5952","5952","Salida_Via"
"5953","5953","Salida_Via"
"5954","5954","Salida_Via"
"5955","5955","Colision_Vehiculos"
"5956","5956","Salida_Via"
"5957","5957","Colision_Vehiculos"
"5958","5958","Colision_Vehiculos"
"5959","5959","Salida_Via"
"5960","5960","Colision_Vehiculos"
"5961","5961","Colision_Vehiculos"
"5962","5962","Colision_Vehiculos"
"5963","5963","Salida_Via"
"5964","5964","Colision_Vehiculos"
"5965","5965","Colision_Vehiculos"
"5966","5966","Colision_Vehiculos"
"5967","5967","Salida_Via"
"5968","5968","Colision_Vehiculos"
"5969","5969","Salida_Via"
"5970","5970","Colision_Vehiculos"
"5971","5971","Salida_Via"
"5972","5972","Colision_Vehiculos"
"5973","5973","Salida_Via"
"5974","5974","Colision_Vehiculos"
"5975","5975","Colision_Vehiculos"
"5976","5976","Colision_Vehiculos"
"5977","5977","Salida_Via"
"5978","5978","Colision_Vehiculos"
"5979","5979","Colision_Vehiculos"
"5980","5980","Salida_Via"
"5981","5981","Colision_Vehiculos"
"5982","5982","Salida_Via"
"5983","5983","Salida_Via"
"5984","5984","Salida_Via"
"5985","5985","Colision_Vehiculos"
"5986","5986","Colision_Vehiculos"
"5987","5987","Salida_Via"
"5988","5988","Salida_Via"
"5989","5989","Salida_Via"
"5990","5990","Colision_Vehiculos"
"5991","5991","Colision_Vehiculos"
"5992","5992","Salida_Via"
"5993","5993","Colision_Vehiculos"
"5994","5994","Colision_Vehiculos"
"5995","5995","Colision_Vehiculos"
"5996","5996","Colision_Vehiculos"
"5997","5997","Colision_Vehiculos"
"5998","5998","Colision_Vehiculos"
"5999","5999","Salida_Via"
"6000","6000","Colision_Vehiculos"
"6001","6001","Colision_Vehiculos"
"6002","6002","Salida_Via"
"6003","6003","Colision_Vehiculos"
"6004","6004","Colision_Vehiculos"
"6005","6005","Colision_Vehiculos"
"6006","6006","Salida_Via"
"6007","6007","Colision_Vehiculos"
"6008","6008","Colision_Vehiculos"
"6009","6009","Salida_Via"
"6010","6010","Colision_Vehiculos"
"6011","6011","Colision_Vehiculos"
"6012","6012","Colision_Vehiculos"
"6013","6013","Colision_Vehiculos"
"6014","6014","Colision_Vehiculos"
"6015","6015","Salida_Via"
"6016","6016","Salida_Via"
"6017","6017","Colision_Vehiculos"
"6018","6018","Salida_Via"
"6019","6019","Salida_Via"
"6020","6020","Colision_Vehiculos"
"6021","6021","Salida_Via"
"6022","6022","Colision_Vehiculos"
"6023","6023","Colision_Vehiculos"
"6024","6024","Colision_Vehiculos"
"6025","6025","Colision_Vehiculos"
"6026","6026","Colision_Vehiculos"
"6027","6027","Colision_Vehiculos"
"6028","6028","Salida_Via"
"6029","6029","Salida_Via"
"6030","6030","Colision_Vehiculos"
"6031","6031","Colision_Vehiculos"
"6032","6032","Colision_Vehiculos"
"6033","6033","Colision_Vehiculos"
"6034","6034","Colision_Vehiculos"
"6035","6035","Salida_Via"
"6036","6036","Colision_Vehiculos"
"6037","6037","Salida_Via"
"6038","6038","Colision_Vehiculos"
"6039","6039","Colision_Vehiculos"
"6040","6040","Salida_Via"
"6041","6041","Colision_Vehiculos"
"6042","6042","Colision_Vehiculos"
"6043","6043","Colision_Vehiculos"
"6044","6044","Colision_Vehiculos"
"6045","6045","Colision_Vehiculos"
"6046","6046","Colision_Vehiculos"
"6047","6047","Salida_Via"
"6048","6048","Salida_Via"
"6049","6049","Colision_Vehiculos"
"6050","6050","Colision_Vehiculos"
"6051","6051","Salida_Via"
"6052","6052","Salida_Via"
"6053","6053","Salida_Via"
"6054","6054","Salida_Via"
"6055","6055","Salida_Via"
"6056","6056","Salida_Via"
"6057","6057","Salida_Via"
"6058","6058","Salida_Via"
"6059","6059","Salida_Via"
"6060","6060","Colision_Vehiculos"
"6061","6061","Colision_Vehiculos"
"6062","6062","Colision_Vehiculos"
"6063","6063","Colision_Vehiculos"
"6064","6064","Colision_Vehiculos"
"6065","6065","Colision_Vehiculos"
"6066","6066","Colision_Vehiculos"
"6067","6067","Salida_Via"
"6068","6068","Salida_Via"
"6069","6069","Colision_Vehiculos"
"6070","6070","Salida_Via"
"6071","6071","Colision_Vehiculos"
"6072","6072","Colision_Vehiculos"
"6073","6073","Colision_Vehiculos"
"6074","6074","Salida_Via"
"6075","6075","Colision_Vehiculos"
"6076","6076","Salida_Via"
"6077","6077","Colision_Vehiculos"
"6078","6078","Salida_Via"
"6079","6079","Salida_Via"
"6080","6080","Colision_Vehiculos"
"6081","6081","Salida_Via"
"6082","6082","Colision_Vehiculos"
"6083","6083","Colision_Vehiculos"
"6084","6084","Salida_Via"
"6085","6085","Salida_Via"
"6086","6086","Salida_Via"
"6087","6087","Colision_Vehiculos"
"6088","6088","Salida_Via"
"6089","6089","Colision_Vehiculos"
"6090","6090","Salida_Via"
"6091","6091","Salida_Via"
"6092","6092","Salida_Via"
"6093","6093","Salida_Via"
"6094","6094","Colision_Vehiculos"
"6095","6095","Salida_Via"
"6096","6096","Colision_Vehiculos"
"6097","6097","Colision_Vehiculos"
"6098","6098","Colision_Vehiculos"
"6099","6099","Salida_Via"
"6100","6100","Salida_Via"
"6101","6101","Colision_Vehiculos"
"6102","6102","Salida_Via"
"6103","6103","Salida_Via"
"6104","6104","Salida_Via"
"6105","6105","Colision_Vehiculos"
"6106","6106","Colision_Vehiculos"
"6107","6107","Colision_Vehiculos"
"6108","6108","Colision_Vehiculos"
"6109","6109","Salida_Via"
"6110","6110","Colision_Vehiculos"
"6111","6111","Colision_Vehiculos"
"6112","6112","Colision_Vehiculos"
"6113","6113","Colision_Vehiculos"
"6114","6114","Colision_Vehiculos"
"6115","6115","Colision_Vehiculos"
"6116","6116","Salida_Via"
"6117","6117","Colision_Vehiculos"
"6118","6118","Colision_Vehiculos"
"6119","6119","Colision_Vehiculos"
"6120","6120","Colision_Vehiculos"
"6121","6121","Colision_Vehiculos"
"6122","6122","Salida_Via"
"6123","6123","Salida_Via"
"6124","6124","Colision_Vehiculos"
"6125","6125","Colision_Vehiculos"
"6126","6126","Colision_Vehiculos"
"6127","6127","Colision_Vehiculos"
"6128","6128","Colision_Vehiculos"
"6129","6129","Colision_Vehiculos"
"6130","6130","Salida_Via"
"6131","6131","Colision_Vehiculos"
"6132","6132","Colision_Vehiculos"
"6133","6133","Salida_Via"
"6134","6134","Salida_Via"
"6135","6135","Salida_Via"
"6136","6136","Salida_Via"
"6137","6137","Salida_Via"
"6138","6138","Colision_Vehiculos"
"6139","6139","Salida_Via"
"6140","6140","Colision_Vehiculos"
"6141","6141","Salida_Via"
"6142","6142","Salida_Via"
"6143","6143","Colision_Vehiculos"
"6144","6144","Colision_Vehiculos"
"6145","6145","Colision_Vehiculos"
"6146","6146","Colision_Vehiculos"
"6147","6147","Salida_Via"
"6148","6148","Colision_Vehiculos"
"6149","6149","Colision_Vehiculos"
"6150","6150","Salida_Via"
"6151","6151","Colision_Vehiculos"
"6152","6152","Colision_Vehiculos"
"6153","6153","Colision_Vehiculos"
"6154","6154","Colision_Vehiculos"
"6155","6155","Colision_Vehiculos"
"6156","6156","Colision_Vehiculos"
"6157","6157","Salida_Via"
"6158","6158","Colision_Vehiculos"
"6159","6159","Colision_Vehiculos"
"6160","6160","Colision_Vehiculos"
"6161","6161","Salida_Via"
"6162","6162","Colision_Vehiculos"
"6163","6163","Salida_Via"
"6164","6164","Colision_Vehiculos"
"6165","6165","Salida_Via"
"6166","6166","Colision_Vehiculos"
"6167","6167","Colision_Vehiculos"
"6168","6168","Salida_Via"
"6169","6169","Salida_Via"
"6170","6170","Colision_Vehiculos"
"6171","6171","Colision_Vehiculos"
"6172","6172","Colision_Vehiculos"
"6173","6173","Colision_Vehiculos"
"6174","6174","Colision_Vehiculos"
"6175","6175","Colision_Vehiculos"
"6176","6176","Colision_Vehiculos"
"6177","6177","Salida_Via"
"6178","6178","Colision_Vehiculos"
"6179","6179","Colision_Vehiculos"
"6180","6180","Salida_Via"
"6181","6181","Salida_Via"
"6182","6182","Colision_Vehiculos"
"6183","6183","Salida_Via"
"6184","6184","Salida_Via"
"6185","6185","Colision_Vehiculos"
"6186","6186","Colision_Vehiculos"
"6187","6187","Salida_Via"
"6188","6188","Salida_Via"
"6189","6189","Colision_Vehiculos"
"6190","6190","Colision_Vehiculos"
"6191","6191","Colision_Vehiculos"
"6192","6192","Colision_Vehiculos"
"6193","6193","Colision_Vehiculos"
"6194","6194","Salida_Via"
"6195","6195","Colision_Vehiculos"
"6196","6196","Colision_Vehiculos"
"6197","6197","Colision_Vehiculos"
"6198","6198","Salida_Via"
"6199","6199","Colision_Vehiculos"
"6200","6200","Colision_Vehiculos"
"6201","6201","Salida_Via"
"6202","6202","Colision_Vehiculos"
"6203","6203","Colision_Vehiculos"
"6204","6204","Salida_Via"
"6205","6205","Salida_Via"
"6206","6206","Salida_Via"
"6207","6207","Salida_Via"
"6208","6208","Colision_Vehiculos"
"6209","6209","Colision_Vehiculos"
"6210","6210","Colision_Vehiculos"
"6211","6211","Colision_Vehiculos"
"6212","6212","Salida_Via"
"6213","6213","Salida_Via"
"6214","6214","Colision_Vehiculos"
"6215","6215","Colision_Vehiculos"
"6216","6216","Colision_Vehiculos"
"6217","6217","Colision_Vehiculos"
"6218","6218","Colision_Vehiculos"
"6219","6219","Colision_Vehiculos"
"6220","6220","Colision_Vehiculos"
"6221","6221","Salida_Via"
"6222","6222","Colision_Vehiculos"
"6223","6223","Salida_Via"
"6224","6224","Salida_Via"
"6225","6225","Salida_Via"
"6226","6226","Colision_Vehiculos"
"6227","6227","Salida_Via"
"6228","6228","Colision_Vehiculos"
"6229","6229","Salida_Via"
"6230","6230","Salida_Via"
"6231","6231","Salida_Via"
"6232","6232","Colision_Vehiculos"
"6233","6233","Colision_Vehiculos"
"6234","6234","Salida_Via"
"6235","6235","Salida_Via"
"6236","6236","Colision_Vehiculos"
"6237","6237","Salida_Via"
"6238","6238","Colision_Vehiculos"
"6239","6239","Colision_Vehiculos"
"6240","6240","Colision_Vehiculos"
"6241","6241","Colision_Vehiculos"
"6242","6242","Colision_Vehiculos"
"6243","6243","Salida_Via"
"6244","6244","Salida_Via"
"6245","6245","Colision_Vehiculos"
"6246","6246","Colision_Vehiculos"
"6247","6247","Salida_Via"
"6248","6248","Colision_Vehiculos"
"6249","6249","Colision_Vehiculos"
"6250","6250","Salida_Via"
"6251","6251","Salida_Via"
"6252","6252","Colision_Vehiculos"
"6253","6253","Salida_Via"
"6254","6254","Colision_Vehiculos"
"6255","6255","Salida_Via"
"6256","6256","Colision_Vehiculos"
"6257","6257","Salida_Via"
"6258","6258","Salida_Via"
"6259","6259","Colision_Vehiculos"
"6260","6260","Salida_Via"
"6261","6261","Colision_Vehiculos"
"6262","6262","Colision_Vehiculos"
"6263","6263","Salida_Via"
"6264","6264","Colision_Vehiculos"
"6265","6265","Salida_Via"
"6266","6266","Colision_Vehiculos"
"6267","6267","Colision_Vehiculos"
"6268","6268","Colision_Vehiculos"
"6269","6269","Colision_Vehiculos"
"6270","6270","Salida_Via"
"6271","6271","Colision_Vehiculos"
"6272","6272","Colision_Vehiculos"
"6273","6273","Colision_Vehiculos"
"6274","6274","Salida_Via"
"6275","6275","Salida_Via"
"6276","6276","Colision_Vehiculos"
"6277","6277","Colision_Vehiculos"
"6278","6278","Colision_Vehiculos"
"6279","6279","Salida_Via"
"6280","6280","Colision_Vehiculos"
"6281","6281","Colision_Vehiculos"
"6282","6282","Colision_Vehiculos"
"6283","6283","Colision_Vehiculos"
"6284","6284","Colision_Vehiculos"
"6285","6285","Colision_Vehiculos"
"6286","6286","Colision_Vehiculos"
"6287","6287","Salida_Via"
"6288","6288","Salida_Via"
"6289","6289","Colision_Vehiculos"
"6290","6290","Colision_Vehiculos"
"6291","6291","Salida_Via"
"6292","6292","Colision_Vehiculos"
"6293","6293","Colision_Vehiculos"
"6294","6294","Salida_Via"
"6295","6295","Colision_Vehiculos"
"6296","6296","Colision_Vehiculos"
"6297","6297","Colision_Vehiculos"
"6298","6298","Colision_Vehiculos"
"6299","6299","Salida_Via"
"6300","6300","Salida_Via"
"6301","6301","Colision_Vehiculos"
"6302","6302","Salida_Via"
"6303","6303","Salida_Via"
"6304","6304","Colision_Vehiculos"
"6305","6305","Salida_Via"
"6306","6306","Colision_Vehiculos"
"6307","6307","Colision_Vehiculos"
"6308","6308","Salida_Via"
"6309","6309","Salida_Via"
"6310","6310","Colision_Vehiculos"
"6311","6311","Colision_Vehiculos"
"6312","6312","Colision_Vehiculos"
"6313","6313","Colision_Vehiculos"
"6314","6314","Salida_Via"
"6315","6315","Colision_Vehiculos"
"6316","6316","Colision_Vehiculos"
"6317","6317","Salida_Via"
"6318","6318","Salida_Via"
"6319","6319","Colision_Vehiculos"
"6320","6320","Colision_Vehiculos"
"6321","6321","Colision_Vehiculos"
"6322","6322","Salida_Via"
"6323","6323","Colision_Vehiculos"
"6324","6324","Salida_Via"
"6325","6325","Salida_Via"
"6326","6326","Salida_Via"
"6327","6327","Salida_Via"
"6328","6328","Salida_Via"
"6329","6329","Salida_Via"
"6330","6330","Colision_Vehiculos"
"6331","6331","Salida_Via"
"6332","6332","Salida_Via"
"6333","6333","Colision_Vehiculos"
"6334","6334","Salida_Via"
"6335","6335","Colision_Vehiculos"
"6336","6336","Colision_Vehiculos"
"6337","6337","Salida_Via"
"6338","6338","Salida_Via"
"6339","6339","Colision_Vehiculos"
"6340","6340","Colision_Vehiculos"
"6341","6341","Salida_Via"
"6342","6342","Colision_Vehiculos"
"6343","6343","Salida_Via"
"6344","6344","Colision_Vehiculos"
"6345","6345","Salida_Via"
"6346","6346","Colision_Vehiculos"
"6347","6347","Colision_Vehiculos"
"6348","6348","Colision_Vehiculos"
"6349","6349","Colision_Vehiculos"
"6350","6350","Colision_Vehiculos"
"6351","6351","Colision_Vehiculos"
"6352","6352","Colision_Vehiculos"
"6353","6353","Colision_Vehiculos"
"6354","6354","Colision_Vehiculos"
"6355","6355","Salida_Via"
"6356","6356","Colision_Vehiculos"
"6357","6357","Colision_Vehiculos"
"6358","6358","Colision_Vehiculos"
"6359","6359","Colision_Vehiculos"
"6360","6360","Colision_Vehiculos"
"6361","6361","Colision_Vehiculos"
"6362","6362","Colision_Vehiculos"
"6363","6363","Colision_Vehiculos"
"6364","6364","Salida_Via"
"6365","6365","Salida_Via"
"6366","6366","Salida_Via"
"6367","6367","Colision_Vehiculos"
"6368","6368","Salida_Via"
"6369","6369","Colision_Vehiculos"
"6370","6370","Salida_Via"
"6371","6371","Colision_Vehiculos"
"6372","6372","Colision_Vehiculos"
"6373","6373","Colision_Vehiculos"
"6374","6374","Salida_Via"
"6375","6375","Colision_Vehiculos"
"6376","6376","Colision_Vehiculos"
"6377","6377","Salida_Via"
"6378","6378","Salida_Via"
"6379","6379","Colision_Vehiculos"
"6380","6380","Colision_Vehiculos"
"6381","6381","Salida_Via"
"6382","6382","Colision_Vehiculos"
"6383","6383","Colision_Vehiculos"
"6384","6384","Colision_Vehiculos"
"6385","6385","Colision_Vehiculos"
"6386","6386","Salida_Via"
"6387","6387","Colision_Vehiculos"
"6388","6388","Colision_Vehiculos"
"6389","6389","Colision_Vehiculos"
"6390","6390","Colision_Vehiculos"
"6391","6391","Colision_Vehiculos"
"6392","6392","Colision_Vehiculos"
"6393","6393","Salida_Via"
"6394","6394","Colision_Vehiculos"
"6395","6395","Colision_Vehiculos"
